Jour;Mois;Puissance moyenne journalière de l'injection RTE (W);Puissance moyenne journalière du refoulement RTE (W);Puissance moyenne journalière des pertes modélisées (W);Puissance moyenne journalière des consommations totales (W);Puissance moyenne journalière des consommations HTA télérelevées à courbe de charge (W);Puissance moyenne journalière des consommations totales profilées (W);Puissance moyenne journalière des consommations HTA profilées (W);Puissance moyenne journalière des consommations PME-PMI profilées (W);Puissance moyenne journalière des consommations professionnelles profilées (W);Puissance moyenne journalière des consommations résidentielles profilées (W);Puissance moyenne journalière de la production décentralisée totale (W);Puissance moyenne journalière de la production décentralisée télérelevée à courbe de charge (W);Puissance moyenne journalière de la production décentralisée profilée (W);Puissance moyenne journalière de la production photovoltaïque profilée (W);Puissance moyenne journalière de la production autre profilée (W);Température moyenne journalière réalisée lissée (°C);Température moyenne journalière normale lissée (°C);Puissance moyenne journalière de la production éolienne totale (W);Puissance moyenne journalière de la production photovoltaïque totale (W);Puissance moyenne journalière du soutirage net vers autres GRD (W);Puissance moyenne journalière des consommations HTA totales (W);Pseudo rayonnement;Puissance moyenne journalière de la production autre  (W)
2019-01-13;1;43617705292.0;4889616833.0;3792450663.0;46199073397.0;8684386255.0;37514687142.0;947584624.0;4886737620.0;5301024867.0;26379340031.0;11700125170.0;11570537589.0;129587581.0;116472721.0;429805.0;6.5;4.9;8500524979.0;281587082.0;436689567.0;9631970879.0;26;2885562769.0
2019-01-23;1;59709763083.0;913729292.0;4971723134.0;59673923872.0;13861938282.0;45811985590.0;1890268680.0;7500842824.0;6966232920.0;29454641166.0;6444987880.0;6270450674.0;174537206.0;161653254.0;435548.0;2.4;5.3;3052118541.0;343757919.0;595374665.0;15752206962.0;28;3016371275.0
2019-02-12;2;53675334354.0;499889333.0;4177646664.0;53677949789.0;13486605334.0;40191344455.0;1754494905.0;6811162868.0;6343172229.0;25282514453.0;5233589331.0;4774914032.0;458675300.0;440516940.0;995034.0;6.3;6.4;939269208.0;1089346551.0;553437898.0;15241100239.0;78;3169876486.0
2019-02-14;2;50943194479.0;1058523229.0;3998006219.0;52217681081.0;13309511251.0;38908169830.0;1738555490.0;6596948072.0;6169777210.0;24402889058.0;6854466035.0;6361419565.0;493046470.0;474873136.0;995010.0;6.4;6.5;2455389535.0;1175674546.0;523449984.0;15048066741.0;96;3187365002.0
2019-02-15;2;48192610813.0;1112680458.0;3710694021.0;49739203545.0;12728293320.0;37010910225.0;1634713482.0;6293524080.0;5936471289.0;23146201374.0;6867568702.0;6373092754.0;494475948.0;476262527.0;995010.0;7.2;6.5;2437803854.0;1198477051.0;497601491.0;14363006802.0;99;3194512700.0
2019-03-09;3;36979176813.0;4788268729.0;3123661175.0;40210862835.0;9264278723.0;30946584112.0;1003758458.0;4864133281.0;4848212789.0;20230479583.0;11493891902.0;11163297174.0;330594728.0;314121900.0;462382.0;10.5;8.1;7742872215.0;678716224.0;350275975.0;10268037181.0;29;3041552345.0
2019-03-10;3;33551580604.0;6029046125.0;2832661692.0;37308110243.0;8173013813.0;29135096430.0;872214319.0;4128529546.0;4259239920.0;19875112645.0;12929767376.0;12542643620.0;387123756.0;370856152.0;462382.0;11.0;8.1;9119848931.0;747302100.0;311529920.0;9045228132.0;39;3031853462.0
2019-03-11;3;41924028792.0;4236220458.0;3254108437.0;45537430524.0;12406769180.0;33130661345.0;1560021823.0;5910418713.0;5292392924.0;20367827885.0;11511710567.0;10953797727.0;557912840.0;541251379.0;462383.0;9.7;8.2;7141980545.0;1283424945.0;407979938.0;13966791003.0;64;3054964425.0
2019-03-15;3;41476459938.0;5928312333.0;3255116894.0;45635875379.0;12557283898.0;33078591481.0;1550318795.0;5857818667.0;5526030729.0;20144423291.0;13724183091.0;13411107764.0;313075327.0;295439605.0;1261407.0;10.1;8.6;9895490271.0;746009708.0;381338421.0;14107602693.0;27;3051690661.0
2019-04-10;4;41029457021.0;1208963708.0;2876953863.0;41694727593.0;12645814113.0;29048913480.0;1534542903.0;5556740811.0;4795586231.0;17162043536.0;5123536629.0;4633206637.0;490329992.0;476249782.0;1280817.0;10.4;11.4;2697313983.0;1206222947.0;372348485.0;14180357016.0;40;1219311081.0
2019-04-11;4;40778488125.0;2103550500.0;2927842877.0;42249083729.0;12674156104.0;29574927624.0;1563279976.0;5638074727.0;4910622558.0;17462950364.0;6869399332.0;6149470791.0;719928541.0;705856308.0;1280817.0;10.3;11.6;4325085764.0;1313367785.0;367410351.0;14237436080.0;58;1230266934.0
2019-04-21;4;27452846979.0;998444438.0;2010218613.0;28150340903.0;7711534972.0;20438805931.0;750899667.0;3378372381.0;3373961260.0;12935572622.0;3959610184.0;3427171742.0;532438442.0;519109261.0;543085.0;16.2;12.9;1765557361.0;961036407.0;253453209.0;8462434639.0;33;1232542778.0
2019-05-02;5;35285481625.0;1008971208.0;2389047128.0;36073108687.0;11439289270.0;24633819416.0;1360386578.0;5214110019.0;4288704660.0;13770618160.0;4491851550.0;3985807474.0;506044076.0;492224263.0;549202.0;12.5;14.3;1921511537.0;1191604150.0;306206151.0;12799675848.0;28;1377913674.0
2019-05-03;5;36603048292.0;580927313.0;2443496396.0;36824477819.0;11735748214.0;25088729604.0;1318447577.0;5055645030.0;4388747619.0;14325889378.0;3564721543.0;3076867394.0;487854149.0;474020733.0;549165.0;12.3;14.4;1018885896.0;1138881551.0;318868307.0;13054195791.0;27;1406206020.0
2019-05-08;5;32159774333.0;3396265000.0;2509184216.0;33947379532.0;9197002634.0;24750376898.0;1521255176.0;3598157469.0;3684007002.0;15946957251.0;7954491010.0;7536669638.0;417821371.0;403335849.0;549216.0;11.4;15.1;5839895055.0;749901151.0;261436596.0;10718257810.0;13;1364033187.0
2019-05-19;5;29379559208.0;809623083.0;2154710327.0;29902004120.0;7765777573.0;22136226548.0;679551282.0;3469813309.0;3395560294.0;14591301663.0;3745959360.0;3294917145.0;451042215.0;436813587.0;549009.0;13.5;16.4;1407346132.0;934286652.0;259181037.0;8445328855.0;21;1403636048.0
2019-05-27;5;31383749604.0;1372748458.0;2132748377.0;32750482086.0;11778610493.0;20971871593.0;1173967851.0;4690822463.0;3639775198.0;11467306080.0;5128721743.0;4532924238.0;595797505.0;581913439.0;514995.0;16.5;17.2;2408184229.0;1308372403.0;256492426.0;12952578344.0;35;1411351355.0
2019-06-08;6;26222323104.0;4781210146.0;2045302347.0;28663537970.0;8882868118.0;19780669852.0;932373717.0;3901445837.0;3448122834.0;11498727463.0;9455078678.0;8619229806.0;835848872.0;825370077.0;505476.0;16.5;18.5;6198081045.0;1954948552.0;187351319.0;9815241835.0;62;1301170837.0
2019-06-11;6;33345942813.0;544092292.0;2190984302.0;33473442037.0;11805628123.0;21667813915.0;1504741987.0;4934973259.0;3810513119.0;11417585550.0;3142146416.0;2698261141.0;443885275.0;433916413.0;505572.0;14.8;18.8;850130950.0;1002504581.0;279570597.0;13310370110.0;24;1288733664.0
2019-06-29;6;30926657438.0;1189778979.0;2341208399.0;31999828200.0;10319194486.0;21680633714.0;934855776.0;4343038744.0;3927888005.0;12474851189.0;4858799467.0;3891743935.0;967055532.0;957797074.0;1142052.0;26.9;20.4;1791111927.0;1962469384.0;254641326.0;11254050262.0;84;1104502815.0
2019-07-08;7;32761268083.0;1091395875.0;2165761859.0;34032491560.0;12592937357.0;21439554203.0;1480059523.0;5176200810.0;3767835454.0;11015458415.0;4781645545.0;3963286446.0;818359099.0;812617093.0;761876.0;23.1;21.0;2040014674.0;1695598002.0;253264334.0;14072996880.0;60;1045297896.0
2019-07-12;7;32751445229.0;1609429688.0;2202685693.0;34160379314.0;12891190737.0;21269188577.0;1577692295.0;5115220241.0;3977749074.0;10598526967.0;5480244484.0;4713409871.0;766834613.0;761057171.0;761739.0;22.7;21.3;2661173170.0;1817354816.0;259195019.0;14468883032.0;63;1000938610.0
2019-07-31;7;30094015729.0;1585274333.0;2041547523.0;31720910466.0;11677327736.0;20043582729.0;1434261015.0;4934719414.0;3621892273.0;10052710027.0;5501155779.0;4772958831.0;728196948.0;723553778.0;519510.0;21.0;21.7;2774901125.0;1780416814.0;247439186.0;13111588751.0;60;945067806.0
2019-08-09;8;29484010771.0;2929207667.0;2107370232.0;31454562086.0;10688528030.0;20766034056.0;1359663252.0;4821056846.0;3813327778.0;10771986180.0;7246828037.0;6579582810.0;667245227.0;663142232.0;524199.0;23.4;21.4;4799174375.0;1499743698.0;239698822.0;12048191282.0;48;947178908.0
2019-08-14;8;27559344771.0;1432469354.0;1883958140.0;29065725747.0;9826627970.0;19239097778.0;1345441092.0;4674525548.0;3375364860.0;9843766278.0;5061413389.0;4303938894.0;757474496.0;753401423.0;524258.0;19.4;21.1;2294824778.0;1809049054.0;238604918.0;11172069062.0;64;956773524.0
2019-08-28;8;33733007146.0;425240583.0;2113145837.0;33992212002.0;12858950000.0;21133262002.0;1437043514.0;4863423044.0;3934482113.0;10898313330.0;3088239785.0;2478539182.0;609700603.0;605682766.0;551851.0;23.4;19.9;852109093.0;1334682314.0;290648508.0;14295993514.0;53;900687641.0
2019-09-08;9;25713781167.0;1282311500.0;1848699309.0;26733296843.0;7789110815.0;18944186028.0;695852971.0;3372827979.0;3108452268.0;11767052810.0;4383101599.0;3749409410.0;633692189.0;629911137.0;854103.0;16.3;18.6;2006798485.0;1538660388.0;232575113.0;8484963786.0;66;836878003.0
2019-09-10;9;33183477104.0;470284563.0;2077638548.0;33404079110.0;12372754184.0;21031324926.0;1428903048.0;4929992780.0;3882342984.0;10790086113.0;3065909310.0;2467564017.0;598345292.0;594682511.0;854108.0;15.9;18.3;1117141415.0;1103950149.0;297384192.0;13801657232.0;45;844101296.0
2019-09-11;9;32396340792.0;1051496458.0;2113901006.0;33385697460.0;12510773157.0;20874924304.0;1435736867.0;4810931997.0;3818683601.0;10809571839.0;4438705317.0;3807489986.0;631215331.0;627563638.0;841009.0;16.8;18.2;2076857676.0;1499658239.0;283951184.0;13946510024.0;60;860258297.0
2019-09-18;9;31356827958.0;2939896438.0;2222650127.0;33300863347.0;12654023161.0;20646840185.0;1494272263.0;4758889692.0;3839134016.0;10554544215.0;7338053985.0;6653837698.0;684216286.0;678851189.0;2648232.0;19.4;17.3;5039373484.0;1495261188.0;231472031.0;14148295424.0;82;802679292.0
2019-09-29;9;25229151354.0;6673932729.0;2305280012.0;27241438616.0;7937114668.0;19304323948.0;729870440.0;3197005366.0;3207877000.0;12169571143.0;11164529794.0;10620225522.0;544304272.0;540168091.0;1476016.0;17.5;15.8;9068799185.0;1325178026.0;173029790.0;8666985108.0;65;769813910.0
2019-09-30;9;31721114458.0;2102957375.0;2143493233.0;32885023100.0;11865800216.0;21019222884.0;1364349063.0;4826071435.0;3746551045.0;11082251341.0;5685177150.0;5207812007.0;477365142.0;472992485.0;1476007.0;17.4;15.7;3732924769.0;1185167591.0;274817900.0;13230149279.0;63;766309144.0
2019-10-04;10;33265996583.0;3174010958.0;2344748248.0;34895185835.0;12085939624.0;22809246211.0;1381816421.0;4945432674.0;4246422017.0;12235575099.0;7431147919.0;7118816829.0;312331090.0;304516818.0;2791094.0;14.6;15.1;5807856089.0;781248479.0;283199460.0;13467756045.0;39;841237545.0
2019-10-13;10;26561108250.0;4257573958.0;2177264771.0;28128691851.0;8009655276.0;20119036575.0;670523039.0;3251291367.0;3398502475.0;12798719695.0;8218700119.0;7726185402.0;492514717.0;484240107.0;2803245.0;17.2;13.9;6196091431.0;1168558362.0;216277788.0;8680178315.0;55;853292729.0
2019-10-24;10;36484877417.0;2174220208.0;2465368192.0;37564509237.0;12454293983.0;25110215254.0;1471449036.0;5111297574.0;4458639340.0;14068829304.0;6025247139.0;5704885239.0;320361899.0;312702919.0;721422.0;13.9;12.4;4130543724.0;690668947.0;306026918.0;13925743019.0;38;1203275378.0
2019-10-26;10;29916239917.0;3916770063.0;2471831277.0;31932120475.0;8956051309.0;22976069167.0;841122756.0;3872108111.0;4048807725.0;14214030574.0;8649675555.0;8183901831.0;465773725.0;458127954.0;720948.0;14.6;12.1;6302277771.0;1157704950.0;245193657.0;9797174065.0;69;1188991577.0
2019-10-28;10;38198377813.0;861041500.0;2439945098.0;38414491284.0;11824409940.0;26590081344.0;1323855478.0;5043668844.0;4442216020.0;15780341002.0;3870536795.0;3673583825.0;196952970.0;188289394.0;730509.0;13.1;11.8;2266312111.0;491983389.0;353436724.0;13148265418.0;20;1111319218.0
2019-11-02;11;30013780417.0;5948733208.0;2768400130.0;33229330711.0;8470652947.0;24758677764.0;901838537.0;4284375238.0;4118855058.0;15453608931.0;12152647842.0;11937379166.0;215268676.0;202719810.0;745396.0;13.4;11.0;8952309951.0;443447528.0;219964210.0;9372491484.0;19;2729732412.0
2019-11-03;11;30577373333.0;3957880167.0;2607663929.0;33359099087.0;7782052361.0;25577046725.0;794301243.0;3787683020.0;3888982131.0;17106080331.0;9603070550.0;9372691587.0;230378963.0;217828198.0;745396.0;12.8;10.9;6355457375.0;484170714.0;255800700.0;8576353604.0;25;2736512739.0
2019-11-09;11;41261120729.0;1094419646.0;3246002928.0;42847246742.0;9399933282.0;33447313460.0;1010644925.0;5048951997.0;5128854253.0;22258862285.0;6323055545.0;6019800354.0;303255191.0;288370528.0;773856.0;8.0;10.0;2593818000.0;707653797.0;396506958.0;10410578207.0;48;2992931047.0
2019-11-14;11;50857148667.0;1408551229.0;3851863335.0;51492850762.0;13339863018.0;38152987744.0;1715979956.0;6881728014.0;6098099837.0;23457179937.0;6352969692.0;6129838670.0;223131023.0;207407610.0;798088.0;6.4;9.2;3104089257.0;327582431.0;456853033.0;15055842974.0;29;2893144561.0
2019-11-17;11;45722092354.0;445185042.0;3488110739.0;45723343987.0;8649523936.0;37073820050.0;933177434.0;4716607958.0;5135386680.0;26288647978.0;4384485923.0;4155186869.0;229299054.0;213545099.0;803748.0;5.5;8.8;1018929306.0;492910730.0;449938509.0;9582701370.0;33;2845030317.0
2019-11-21;11;51686288563.0;1367282958.0;3996334842.0;52896336461.0;13433082909.0;39463253552.0;1715184349.0;6977815021.0;6235896814.0;24534357367.0;7047267769.0;6820469506.0;226798264.0;210548653.0;1991959.0;5.7;8.2;3601125590.0;474982645.0;473602070.0;15148267258.0;40;2938074624.0
2019-11-25;11;44953402583.0;1146743875.0;3349548841.0;46612023747.0;12446521373.0;34165502374.0;1545286976.0;6313876892.0;5486398442.0;20819940063.0;6562728804.0;6356758221.0;205970583.0;190521191.0;822105.0;8.9;7.7;3173405715.0;481231529.0;407814924.0;13991808349.0;39;2877029193.0
2019-12-04;12;56529431208.0;593843917.0;4300824062.0;56413649392.0;13648045337.0;42765604055.0;1789730210.0;7050564709.0;6632519152.0;27292789985.0;5312799493.0;5049116077.0;263683417.0;244269250.0;2194952.0;4.4;6.6;1547306361.0;492108302.0;533913331.0;15437775547.0;62;3234319941.0
2019-12-06;12;52824418646.0;3136844000.0;4428846541.0;55043740674.0;13129214066.0;41914526609.0;1704474428.0;7003985329.0;6660544245.0;26545522607.0;10259777461.0;10034930046.0;224847415.0;206792339.0;807799.0;4.7;6.3;6516235521.0;509499046.0;474764891.0;14833688494.0;46;3197895478.0
2019-12-07;12;44195646208.0;1659335354.0;3626528705.0;45844898693.0;9662760368.0;36182138325.0;1093810726.0;5329959341.0;5631180750.0;24127187508.0;7359407017.0;7137816830.0;221590187.0;203546625.0;807799.0;6.8;6.2;3708498097.0;467257514.0;424290472.0;10756571094.0;58;3153592316.0
2019-12-20;12;40832482271.0;5361031396.0;3494351943.0;44078817585.0;11474909709.0;32603907876.0;1411920040.0;5770906131.0;5647500732.0;19773580972.0;12433114192.0;12253447703.0;179666489.0;158618247.0;4145873.0;10.9;5.2;8915912059.0;317471450.0;331395538.0;12886829749.0;28;3167910793.0
2019-12-21;12;38573089292.0;4544429563.0;3506370534.0;41872831068.0;8894311351.0;32978519717.0;956935523.0;4919775025.0;5227714625.0;21874094544.0;11687611376.0;11469537513.0;218073864.0;197023730.0;4145377.0;10.2;5.1;7948500854.0;497809805.0;337069504.0;9851246874.0;41;3210830098.0
2019-12-22;12;37749541708.0;5792819813.0;3549732786.0;41033696952.0;8141561842.0;32892135111.0;859606655.0;4346091794.0;4880912388.0;22805524274.0;12962005433.0;12761364074.0;200641358.0;179587722.0;4145377.0;9.9;5.1;9423503986.0;388351027.0;335297590.0;9001168497.0;41;3120094885.0
2019-12-25;12;36781118875.0;1941300375.0;2905778052.0;38616575994.0;7225563313.0;31391012681.0;1493670695.0;4320540009.0;4438054743.0;21138747234.0;7065265684.0;6818334558.0;246931126.0;227859563.0;3174028.0;9.4;5.0;3257367860.0;572395402.0;382730137.0;8719234008.0;70;3210164844.0
2020-01-03;1;45924965896.0;3304778354.0;3737680634.0;48553633139.0;10733921869.0;37819711269.0;1526545210.0;6275236741.0;5891349192.0;24126580127.0;10107460847.0;9917604246.0;189856600.0;170573623.0;3134255.0;6.7;4.8;6420971313.0;360979516.0;436334616.0;12260467079.0;39;3292213609.0
2020-01-21;1;56674619354.0;960923125.0;4421589584.0;57116566545.0;13691007219.0;43425559327.0;1798343630.0;7194359620.0;6776370978.0;27656485098.0;6374078927.0;6043113155.0;330965772.0;313939341.0;957942.0;4.5;5.2;2631218643.0;581375180.0;549619026.0;15489350849.0;61;3127580785.0
2020-01-22;1;56669473188.0;1229907833.0;4499501432.0;57517710450.0;13678231198.0;43839479252.0;1802933326.0;7085013534.0;6722508528.0;28229023865.0;7122931908.0;6804654138.0;318277770.0;301235284.0;960390.0;4.2;5.2;3450371076.0;508161235.0;545285379.0;15481164524.0;61;3131290327.0
2020-01-26;1;44611831667.0;1519162229.0;3661495211.0;46180825767.0;8700362000.0;37480463767.0;965359953.0;4741191939.0;5256988024.0;26516923851.0;7221398039.0;7018280617.0;203117422.0;186054899.0;974821.0;5.8;5.4;3740850479.0;431788733.0;471746497.0;9665721953.0;33;3030630715.0
2020-01-31;1;42937176313.0;3333186917.0;3486854802.0;46017327720.0;12439007504.0;33578320215.0;1586565232.0;6265343742.0;5608262274.0;20118148968.0;10290404634.0;10035436657.0;254967977.0;236741819.0;1773456.0;9.6;5.7;6387403478.0;604155729.0;390211508.0;14025572736.0;42;3279905282.0
2020-02-05;2;48529308479.0;955063458.0;3624118164.0;49661558445.0;13224749234.0;36436809211.0;1652464272.0;6424930788.0;5840001785.0;22519412366.0;6189006934.0;5787623603.0;401383330.0;382367631.0;3170494.0;8.9;6.0;1900290521.0;1028483037.0;477575344.0;14877213506.0;59;3242498591.0
2020-02-16;2;34703336625.0;7336798521.0;3403945906.0;38250552921.0;8260619443.0;29989933478.0;871654282.0;4190651403.0;4376516017.0;20551111776.0;14582082322.0;14322104723.0;259977599.0;242008265.0;1852417.0;10.8;6.6;10818374153.0;643066602.0;294121600.0;9132273725.0;22;3103764373.0
2020-02-17;2;41902961458.0;4586365146.0;3561066925.0;45322847953.0;12238961759.0;33083886194.0;1521571530.0;5901822278.0;5242094666.0;20418397720.0;11932109151.0;11592004127.0;340105024.0;321843221.0;1865041.0;10.1;6.7;8231983611.0;536621129.0;364790585.0;13760533289.0;36;3145921723.0
2020-02-18;2;44182995917.0;4140993729.0;3753859446.0;47878704886.0;13003491165.0;34875213721.0;1635548946.0;6116569477.0;5604395965.0;21518699333.0;11992861458.0;11535199986.0;457661472.0;439409699.0;1873478.0;9.2;6.7;7668056715.0;1095325844.0;402299313.0;14639040111.0;65;3211332503.0
2020-02-21;2;45141522833.0;2168534521.0;3561355312.0;47896604973.0;12517204926.0;35379400048.0;1576716906.0;6089065379.0;5609624820.0;22103992943.0;8923010943.0;8453282193.0;469728750.0;451472573.0;1902118.0;8.3;6.9;4552973472.0;1150529587.0;438038969.0;14093921832.0;65;3201198008.0
2020-02-22;2;39509894750.0;4553018250.0;3633470523.0;43075143273.0;9383293281.0;33691849991.0;1029208335.0;5004804485.0;5111717873.0;22546119298.0;12118838342.0;11596558800.0;522279542.0;504011111.0;1902118.0;8.6;7.0;7608345035.0;1314295945.0;367101045.0;10412501616.0;69;3177423683.0
2020-02-28;2;47391081146.0;3242394750.0;3921604466.0;50341139921.0;12639710126.0;37701429795.0;1592454267.0;6217675174.0;5924929521.0;23966370833.0;10558054710.0;10151475265.0;406579445.0;388081163.0;1942799.0;7.7;7.4;6416717771.0;905361811.0;443996718.0;14232164393.0;41;3218301253.0
2020-02-29;2;39554172688.0;6747296750.0;3892546449.0;43146965383.0;9330864241.0;33816101142.0;1006643536.0;5064781919.0;5138437112.0;22606238575.0;14557558924.0;14226341742.0;331217182.0;312710980.0;1942799.0;8.5;7.4;10775718868.0;565610087.0;324923029.0;10337507777.0;24;3212483934.0
2020-03-07;3;43061739729.0;1354643125.0;3510724910.0;45068671896.0;9490820436.0;35577851459.0;941886141.0;5096130981.0;5409593792.0;24130240545.0;7304502691.0;6840855631.0;463647060.0;445574601.0;1080236.0;7.8;7.9;3036410861.0;1140122436.0;432202489.0;10432706577.0;51;3123777741.0
